GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
100287102,8.462182054449112,0.06538492803931593,0.19308375042117468,0.3386350632649895,0.7348846649669909,0.8577116289439498
653635,664.8889651061497,-0.109413334615768,0.06117639770078402,-1.7884893313089891,0.07369709538163452,0.2096107490730544
102466751,22.451373742184575,-0.0171624004200214,0.1177888607801998,-0.14570478317170704,0.8841544452460011,0.9427936533425832
100996442,92.87302860482114,-0.06445340074650405,0.08994142716726919,-0.7166152770362025,0.4736115154308117,0.6636900820741991
729737,123.68662943350792,-0.1478267157420505,0.10182188993059137,-1.4518166559550123,0.14655259139778778,0.3233409723136967
102725121,12.285456983854797,0.3334680746315612,0.2687145890879245,1.2409749532521626,0.21461500168993297,0.4127698557576292
102723897,753.2020200642621,-0.11245901427848992,0.054326809021806324,-2.070046378636923,0.0384480015235057,0.13788579019413036
102465909,17.577974865841128,0.005364320853759255,0.09585670419239138,0.05596187453923591,0.9553721792509944,0.9781362755999834
107985721,3.6797991847742497,-0.08207311592664765,0.23931232489838405,-0.3429539868516895,0.7316330762668448,0.8548830926988938
112268260,45.381472292302945,0.07938031762700562,0.11856751398152222,0.6694946614076466,0.5031799850714713,0.6874743670684501
100132287,227.00820256431916,-0.044474294135320176,0.07735694078834757,-0.5749231249591947,0.5653432894958333,0.7373628837938917
105378947,7.206456664516853,0.2585300867176111,0.1705840548327598,1.5155583385039906,0.1296310683190398,0.2992675501931169
113219467,3689.594360617924,-0.07955207935302441,0.06295566350809637,-1.263620696218914,0.2063662015358082,0.4027513989169897
81399,9.570222585885205,0.383017770903523,0.1522650065598311,2.515468127294368,0.011887442521044626,0.06363957687651202
100133331,255.11547704292497,-0.1261653172337481,0.08422312767947834,-1.497988981291291,0.1341361132842611,0.30587725197706883
107984841,65.7283310465645,-0.15270705116544403,0.09099834545212149,-1.6781299748553162,0.09332172822189559,0.24315271200185984
107984847,90.1623853547473,0.008267659977798674,0.0811620724222771,0.10186605308429005,0.9188629954709298,0.9600940273189843
107984849,18.33602373768518,-0.01912032222732145,0.11361412615844094,-0.16829176858392716,0.8663537492275537,0.9325156250661981
100288069,86.34267824851726,-0.23862536448176055,0.08826403872212352,-2.7035400593101206,0.00686051779119804,0.044275615688928016
105378580,82.18139688761502,0.19331412086751887,0.1478869615947563,1.3071748772365965,0.1911533257471093,0.38447206997606065
400728,43.041738698478646,0.2049099904881671,0.1135600605031347,1.8044195254942716,0.07116556439077823,0.20471357521722064
79854,45.55327971483145,0.09592947076953846,0.102568656616572,0.9352708120975737,0.3496487533635587,0.5560267980318055
643837,1330.9317602242388,-0.05616678559706105,0.05703456444143231,-0.9847850360063262,0.3247296724615164,0.5311244552181201
107984850,3.1388942867443266,-0.32823916453553237,0.30111985537321184,-1.0900615109844167,0.27568604928945506,0.4812043711518257
284593,5.831299135450416,0.23825773552085608,0.16146598500700396,1.475590883804543,0.1400537538735138,0.3145939987280306
284600,22.65944994059625,-0.02690095548284165,0.2335256496126907,-0.11519486415071616,0.9082906693924839,0.9553729409835782
100130417,67.45203946735859,-0.17035058992219715,0.23357615966327014,-0.7293149701912185,0.46580901705595756,0.6581252398824364
107985728,81.92044389647975,-0.27325521723509116,0.245542538201317,-1.1128630470173477,0.2657672527889412,0.4709039158334268
148398,324.02438880987575,-0.001290887544349056,0.13018289386628937,-0.009915953671109234,0.9920883433141714,0.9957864931176589
26155,3013.009854594695,-0.017581431553908487,0.03813970125389723,-0.46097454819764655,0.6448168656082237,0.7941925302272783
339451,388.89208357998035,0.08405283213148482,0.07887883231327258,1.065594274997167,0.2866070882971701,0.4926102823205471
84069,28.702409509344296,-0.31500840310415695,0.1962847442424363,-1.6048542352078166,0.10852588706666715,0.26733320520617865
84808,4.8119033076964435,0.0316456719745003,0.23811042828784,0.13290334321790143,0.8942698228564623,0.9485584866466182
57801,100.7850134001837,0.18097943979547923,0.2081282429243643,0.8695573327895187,0.38454236348822424,0.5881124443076694
9636,800.3989543418845,-0.17997426992719748,0.23552478632468646,-0.7641415272492428,0.4447829074394224,0.6406197718125294
375790,5532.001328042833,0.28512274277383387,0.12874485884322148,2.214634008190113,0.02678519578065264,0.1087340066295056
100288175,6.558533444399512,-0.026691660804850192,0.2270871726002345,-0.11753927136975868,0.9064327256542667,0.9547673510868161
105378948,5.129836125090342,-0.0645463742374933,0.22972131342693067,-0.28097686398621474,0.7787281451520419,0.8835327115143938
54991,238.57128308675948,0.20287935430197176,0.10042360126210886,2.0202357986789385,0.0433589346338703,0.1489978231355121
254173,6.548584440153277,-0.574596149926707,0.255320073139384,-2.2504934408859594,0.024417639409295075,0.10245070855286957
8784,5.515521448074215,-0.49430047169452396,0.32411992589430705,-1.5250542537014877,0.1272455660809599,0.29593881021513774
7293,8.650125067990277,-0.41689768274735,0.21769391163127666,-1.9150635845685875,0.055484395165919353,0.17460513828986832
51150,5693.144528182733,0.11315587154049082,0.07553119398258218,1.4981342882860433,0.13409836413168508,0.30581931790561756
126792,1032.7098911217947,0.16593350796805564,0.04891445742949256,3.392320321803415,0.0006930336884047522,0.009281406845360076
388581,28.837486864948403,-0.06948327948860009,0.19685964584421317,-0.3529584704403378,0.7241195750477956,0.8501936589604864
118424,1666.4898735993431,0.059782854362772954,0.05667934958250917,1.0547554762558797,0.29153717238055965,0.497974835084505
101928895,62.03743529253354,0.1890464787311263,0.12866051820867822,1.4693433647181986,0.1417396803828911,0.3170300912852315
6339,156.02682928959666,0.20545654350529263,0.1230823463585734,1.6692608613971338,0.09506569315422905,0.24604069921541616
116983,2354.3611359697584,-0.1004331069587691,0.08074046085403463,-1.243900590812028,0.21353615190605857,0.411279036068312
109623456,26.456752785471124,-0.17963933765172355,0.12303031854396816,-1.4601225110827023,0.14425640684489585,0.32036912050446
126789,333.9614681183817,0.07015962103270916,0.08663461067856668,0.8098336274980986,0.4180358027507707,0.6176429750702542
54973,2295.26106851267,0.018100699034478075,0.03951882248309362,0.45802728667387943,0.6469328375575996,0.7954565562169461
102465435,4.265181971387065,0.2799031040928161,0.23413785412243185,1.1954628402225527,0.23190624638144208,0.4325611051981186
80772,410.44096459681396,0.21129465948531098,0.09956261243345477,2.122228960459783,0.033818515705165336,0.12678586062684222
83756,29.200624336604083,-0.08501437762269647,0.12303213940193954,-0.6909932480728386,0.48956978416558283,0.6765729613298234
1855,2135.385233318994,0.018962151370714882,0.09442663241113677,0.20081359343784524,0.8408443334186171,0.9190382567839975
54587,8323.105617803674,0.01931593762821137,0.08806945983255679,0.2193261735105001,0.8263959746986598,0.9109115789301848
54998,1445.310190255769,-0.05588563620665342,0.0798692082072173,-0.6997144138659857,0.4841056730593104,0.6723584368920609
81669,11112.659983517584,0.06899551155905703,0.038049336748882875,1.8133170629073512,0.06978293307785169,0.20221543274115245
148413,792.5114331653573,-0.05428887479043763,0.041779891586527486,-1.2994020024681883,0.19380600483586008,0.38733995536214993
